,AL-GR,AL-ME,AT-CH,AT-CZ,AT-DE_LU,AT-HU,AT-IT,AT-SI,BA-HR,BA-ME,BA-RS,BE-DE_LU,BE-FR,BE-GB,BE-LU,BE-NL,BG-GR,BG-MK,BG-RO,BG-RS,BG-TR,CH-AT,CH-DE_LU,CH-FR,CH-IT,CZ-AT,CZ-DE_LU,CZ-PL,CZ-SK,DE_LU-AT,DE_LU-BE,DE_LU-CH,DE_LU-CZ,DE_LU-FR,DE_LU-NL,DE_LU-PL,DK-NL,DK-NO,DK-SE,EE-FI,EE-LV,ES-FR,ES-PT,FI-EE,FI-NO,FI-SE,FR-BE,FR-CH,FR-DE_LU,FR-ES,FR-GB,FR-IT,GB-BE,GB-FR,GB-IE,GB-NL,GB-NO,GR-AL,GR-BG,GR-IT,GR-MK,GR-TR,HR-BA,HR-HU,HR-RS,HR-SI,HU-AT,HU-HR,HU-RO,HU-RS,HU-SI,HU-SK,IE-GB,IT-AT,IT-CH,IT-FR,IT-GR,IT-ME,IT-MT,IT-SI,LT-LV,LT-PL,LT-SE,LU-BE,LV-EE,LV-LT,ME-AL,ME-BA,ME-IT,ME-RS,MK-BG,MK-GR,MK-RS,MT-IT,NL-BE,NL-DE_LU,NL-DK,NL-GB,NL-NO,NO-DK,NO-FI,NO-GB,NO-NL,NO-SE,PL-CZ,PL-DE_LU,PL-LT,PL-SE,PL-SK,PT-ES,RO-BG,RO-HU,RO-RS,RS-BA,RS-BG,RS-HR,RS-HU,RS-ME,RS-MK,RS-RO,SE-DK,SE-FI,SE-LT,SE-NO,SE-PL,SI-AT,SI-HR,SI-HU,SI-IT,SK-CZ,SK-HU,SK-PL,TR-BG,TR-GR
2025-06-03 18:45:00+00:00,,,,64.0,1653.0,0.0,0.0,1273.0,,,,1033.0,0.0,0.0,133.0,,,,,,,,2594.0,,,0.0,0.0,807.0,1394.0,1144.0,0.0,0.0,1094.0,0.0,0.0,1585.0,610.0,0.0,,,,0.0,,,,,991.0,,3704.0,1433.0,,3203.0,309.0,,,1023.0,,,,,,,,173.0,,0.0,0.0,0.0,442.0,,0.0,,,151.0,,0.0,,,56.0,49.0,,163.0,,0.0,,,,,,,,,,0.0,,2669.0,0.0,0.0,,1159.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,1137.0,488.0,7.0,0.0,,9.0,,
2025-06-03 19:00:00+00:00,4.0,4.0,0.0,46.0,1529.0,0.0,0.0,1341.0,240.0,198.0,194.0,1117.0,0.0,61.0,150.0,0.0,0.0,64.0,273.0,31.0,0.0,1267.0,2417.0,0.0,1508.0,0.0,0.0,797.0,1376.0,1151.0,0.0,0.0,1101.0,0.0,0.0,1608.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,90.0,1324.0,311.0,3651.0,1521.0,3414.0,3331.0,0.0,0.0,962.0,1016.0,0.0,45.0,284.0,0.0,127.0,109.0,0.0,152.0,12.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,295.0,50.0,0.0,28.0,181.0,0.0,0.0,44.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,59.0,0.0,1455.0,2279.0,0.0,0.0,0.0,1158.0,0.0,741.0,0.0,2139.0,0.0,0.0,0.0,0.0,35.0,1324.0,9.0,0.0,0.0,0.0,0.0,0.0,172.0,53.0,0.0,493.0,1490.0,796.0,730.0,0.0,597.0,0.0,1058.0,460.0,63.0,0.0,1602.0,0.0,272.0,1.0
2025-06-03 19:15:00+00:00,,,,39.0,1431.0,0.0,0.0,1356.0,,,,1127.0,0.0,74.0,157.0,,,,,,,,2416.0,,,0.0,0.0,791.0,1366.0,1051.0,0.0,0.0,1108.0,0.0,0.0,1583.0,700.0,0.0,,,,0.0,,,,,1346.0,,3588.0,1360.0,,3324.0,0.0,,,1015.0,,,,,,,,137.0,,0.0,0.0,0.0,351.0,,0.0,,,111.0,,0.0,,,42.0,0.0,,172.0,,0.0,,,,,,,,,,0.0,,2055.0,0.0,0.0,,1150.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,1009.0,442.0,136.0,0.0,,14.0,,
2025-06-03 19:30:00+00:00,,,,46.0,1400.0,0.0,0.0,1351.0,,,,1111.0,0.0,74.0,187.0,,,,,,,,2383.0,,,0.0,0.0,805.0,1397.0,1024.0,0.0,0.0,1085.0,0.0,0.0,1546.0,682.0,0.0,,,,0.0,,,,,1402.0,,3547.0,1396.0,,3253.0,0.0,,,1015.0,,,,,,,,132.0,,0.0,0.0,0.0,374.0,,0.0,,,137.0,,0.0,,,34.0,0.0,,161.0,,0.0,,,,,,,,,,0.0,,1835.0,0.0,0.0,,1140.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,1032.0,446.0,107.0,0.0,,8.0,,
2025-06-03 19:45:00+00:00,,,,10.0,1267.0,0.0,0.0,1395.0,,,,1076.0,0.0,54.0,196.0,,,,,,,,2330.0,,,0.0,0.0,659.0,1416.0,996.0,0.0,0.0,1058.0,0.0,4.0,1550.0,501.0,0.0,,,,0.0,,,,,1566.0,,3663.0,1616.0,,3297.0,0.0,,,926.0,,,,,,,,80.0,,0.0,0.0,0.0,400.0,,0.0,,,95.0,,0.0,,,29.0,0.0,,192.0,,0.0,,,,,,,,,,0.0,,1576.0,0.0,0.0,,988.0,,,,,0.0,0.0,0.0,,99.0,,,0.0,,,,,,,,,,,,,,0.0,1011.0,430.0,180.0,0.0,,0.0,,
2025-06-03 20:00:00+00:00,63.0,0.0,0.0,0.0,1146.0,0.0,0.0,1582.0,0.0,270.0,157.0,1135.0,0.0,0.0,186.0,0.0,0.0,130.0,8.0,0.0,0.0,1028.0,2080.0,0.0,1995.0,66.0,0.0,270.0,1557.0,1154.0,0.0,0.0,1397.0,0.0,88.0,1368.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,128.0,1283.0,480.0,3461.0,1421.0,3388.0,3417.0,392.0,0.0,1043.0,490.0,0.0,0.0,159.0,0.0,0.0,93.0,8.0,0.0,136.0,0.0,0.0,222.0,527.0,11.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,295.0,18.0,1.0,0.0,70.0,0.0,0.0,28.0,36.0,0.0,0.0,0.0,0.0,0.0,111.0,56.0,0.0,1428.0,1333.0,0.0,0.0,0.0,1099.0,0.0,741.0,0.0,1519.0,0.0,0.0,0.0,0.0,286.0,1318.0,208.0,0.0,0.0,0.0,18.0,0.0,9.0,161.0,0.0,359.0,1449.0,796.0,733.0,27.0,595.0,0.0,1220.0,366.0,217.0,0.0,2020.0,0.0,247.0,0.0
2025-06-03 20:15:00+00:00,,,,0.0,1057.0,0.0,0.0,1638.0,,,,1069.0,0.0,0.0,167.0,,,,,,,,1896.0,,,64.0,0.0,287.0,1600.0,1048.0,0.0,0.0,1417.0,0.0,120.0,1315.0,371.0,0.0,,,,0.0,,,,,1250.0,,3313.0,1244.0,,3447.0,411.0,,,489.0,,,,,,,,0.0,,0.0,0.0,308.0,581.0,,0.0,,,30.0,,0.0,,,10.0,0.0,,41.0,,0.0,,,,,,,,,,0.0,,1308.0,0.0,0.0,,1104.0,,,,,0.0,0.0,0.0,,222.0,,,0.0,,,,,,,,,,,,,,0.0,1321.0,359.0,207.0,0.0,,0.0,,
2025-06-03 20:30:00+00:00,,,,0.0,904.0,0.0,0.0,1611.0,,,,775.0,0.0,0.0,111.0,,,,,,,,1814.0,,,15.0,0.0,281.0,1541.0,1047.0,0.0,0.0,1381.0,0.0,188.0,1430.0,397.0,0.0,,,,0.0,,,,,818.0,,3051.0,1373.0,,3344.0,411.0,,,489.0,,,,,,,,0.0,,0.0,0.0,257.0,532.0,,0.0,,,32.0,,0.0,,,32.0,0.0,,91.0,,0.0,,,,,,,,,,0.0,,1033.0,0.0,0.0,,999.0,,,,,0.0,0.0,0.0,,190.0,,,0.0,,,,,,,,,,,,,,0.0,1232.0,353.0,262.0,0.0,,0.0,,
2025-06-03 20:45:00+00:00,,,,0.0,949.0,0.0,0.0,1564.0,,,,931.0,0.0,0.0,113.0,,,,,,,,1960.0,,,78.0,0.0,213.0,1462.0,935.0,0.0,0.0,1255.0,0.0,251.0,1518.0,496.0,0.0,,,,0.0,,,,,849.0,,3124.0,1365.0,,3416.0,416.0,,,549.0,,,,,,,,0.0,,0.0,0.0,279.0,507.0,,0.0,,,20.0,,0.0,,,55.0,0.0,,110.0,,0.0,,,,,,,,,,0.0,,903.0,0.0,0.0,,1037.0,,,,,0.0,0.0,0.0,,256.0,,,0.0,,,,,,,,,,,,,,0.0,1155.0,318.0,321.0,0.0,,0.0,,
2025-06-03 21:00:00+00:00,66.0,0.0,0.0,0.0,899.0,0.0,0.0,1522.0,0.0,371.0,113.0,902.0,0.0,0.0,121.0,0.0,0.0,135.0,0.0,0.0,0.0,924.0,2053.0,0.0,1778.0,58.0,0.0,0.0,1505.0,1117.0,0.0,0.0,1427.0,0.0,200.0,1463.0,678.0,0.0,0.0,0.0,17.0,0.0,0.0,358.0,0.0,209.0,1256.0,1109.0,3454.0,1325.0,3370.0,3638.0,661.0,0.0,1043.0,837.0,0.0,0.0,101.0,0.0,0.0,78.0,104.0,0.0,149.0,0.0,0.0,386.0,551.0,63.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,272.0,68.0,0.0,0.0,79.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,160.0,38.0,0.0,1331.0,1096.0,0.0,0.0,0.0,1246.0,0.0,741.0,0.0,1557.0,19.0,0.0,0.0,0.0,345.0,1386.0,371.0,0.0,0.0,0.0,25.0,0.0,0.0,152.0,0.0,246.0,1416.0,781.0,732.0,583.0,597.0,0.0,1169.0,285.0,327.0,0.0,2011.0,0.0,206.0,1.0
2025-06-03 21:15:00+00:00,,,,0.0,934.0,0.0,13.0,1478.0,,,,827.0,0.0,0.0,111.0,,,,,,,,1929.0,,,107.0,0.0,0.0,1465.0,1039.0,0.0,0.0,1346.0,0.0,209.0,1483.0,700.0,0.0,,,,0.0,,,,,1080.0,,3412.0,1243.0,,3563.0,666.0,,,836.0,,,,,,,,0.0,,0.0,0.0,396.0,568.0,,0.0,,,0.0,,0.0,,,89.0,0.0,,75.0,,0.0,,,,,,,,,,0.0,,1008.0,0.0,0.0,,1197.0,,,,,131.0,0.0,0.0,,327.0,,,0.0,,,,,,,,,,,,,,0.0,1071.0,253.0,317.0,0.0,,0.0,,
2025-06-03 21:30:00+00:00,,,,0.0,944.0,0.0,12.0,1438.0,,,,634.0,0.0,0.0,122.0,,,,,,,,1892.0,,,96.0,0.0,0.0,1405.0,843.0,0.0,0.0,1293.0,0.0,382.0,1320.0,700.0,0.0,,,,0.0,,,,,937.0,,3377.0,1305.0,,3545.0,666.0,,,836.0,,,,,,,,0.0,,0.0,0.0,374.0,525.0,,0.0,,,0.0,,0.0,,,95.0,0.0,,76.0,,0.0,,,,,,,,,,0.0,,741.0,0.0,0.0,,1239.0,,,,,177.0,0.0,0.0,,317.0,,,0.0,,,,,,,,,,,,,,0.0,965.0,229.0,416.0,0.0,,0.0,,
2025-06-03 21:45:00+00:00,,,,0.0,897.0,0.0,1.0,1418.0,,,,429.0,0.0,0.0,145.0,,,,,,,,1811.0,,,116.0,0.0,0.0,1377.0,796.0,0.0,0.0,1190.0,0.0,400.0,1187.0,696.0,0.0,,,,0.0,,,,,951.0,,3431.0,1293.0,,3542.0,667.0,,,902.0,,,,,,,,0.0,,0.0,0.0,385.0,517.0,,0.0,,,0.0,,0.0,,,89.0,0.0,,70.0,,0.0,,,,,,,,,,0.0,,849.0,0.0,0.0,,1085.0,,,,,265.0,0.0,0.0,,452.0,,,0.0,,,,,,,,,,,,,,0.0,927.0,216.0,500.0,0.0,,0.0,,
2025-06-03 22:00:00+00:00,71.0,0.0,0.0,0.0,830.0,0.0,6.0,1539.0,0.0,808.0,33.0,138.0,0.0,0.0,138.0,0.0,116.0,202.0,0.0,0.0,0.0,860.0,1303.0,0.0,1483.0,212.0,0.0,0.0,1798.0,1095.0,107.0,0.0,1365.0,0.0,510.0,1751.0,662.0,0.0,0.0,0.0,57.0,0.0,0.0,358.0,0.0,43.0,639.0,1615.0,3389.0,1362.0,3413.0,3484.0,766.0,0.0,1043.0,1032.0,0.0,0.0,0.0,0.0,0.0,16.0,633.0,0.0,260.0,0.0,0.0,662.0,659.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,121.0,0.0,0.0,0.0,188.0,0.0,0.0,449.0,0.0,0.0,374.0,0.0,0.0,939.0,1049.0,0.0,0.0,0.0,961.0,0.0,741.0,0.0,233.0,745.0,0.0,0.0,0.0,630.0,831.0,704.0,0.0,0.0,0.0,25.0,0.0,0.0,168.0,16.0,8.0,1346.0,105.0,686.0,775.0,597.0,0.0,1247.0,212.0,382.0,0.0,2233.0,0.0,139.0,23.0
2025-06-03 22:15:00+00:00,,,,0.0,834.0,0.0,9.0,1517.0,,,,189.0,0.0,0.0,142.0,,,,,,,,1343.0,,,201.0,0.0,0.0,1710.0,1016.0,0.0,0.0,1280.0,0.0,575.0,1871.0,657.0,0.0,,,,0.0,,,,,559.0,,3402.0,1466.0,,3383.0,767.0,,,1033.0,,,,,,,,0.0,,0.0,0.0,685.0,641.0,,0.0,,,0.0,,0.0,,,62.0,0.0,,151.0,,0.0,,,,,,,,,,0.0,,934.0,0.0,0.0,,1079.0,,,,,797.0,0.0,0.0,,610.0,,,0.0,,,,,,,,,,,,,,0.0,1203.0,188.0,415.0,0.0,,0.0,,
2025-06-03 22:30:00+00:00,,,,0.0,876.0,0.0,2.0,1516.0,,,,362.0,0.0,0.0,156.0,,,,,,,,1484.0,,,196.0,0.0,0.0,1688.0,904.0,0.0,0.0,1245.0,0.0,564.0,1690.0,657.0,0.0,,,,0.0,,,,,693.0,,3657.0,1571.0,,3469.0,767.0,,,1032.0,,,,,,,,0.0,,0.0,0.0,703.0,712.0,,0.0,,,0.0,,0.0,,,77.0,0.0,,165.0,,0.0,,,,,,,,,,0.0,,1099.0,0.0,0.0,,948.0,,,,,854.0,0.0,0.0,,638.0,,,0.0,,,,,,,,,,,,,,0.0,1205.0,189.0,413.0,0.0,,0.0,,
2025-06-03 22:45:00+00:00,,,,0.0,923.0,0.0,0.0,1430.0,,,,501.0,0.0,0.0,146.0,,,,,,,,1480.0,,,206.0,2.0,0.0,1524.0,765.0,0.0,0.0,1081.0,0.0,694.0,1408.0,660.0,0.0,,,,0.0,,,,,533.0,,3579.0,1545.0,,3129.0,771.0,,,1038.0,,,,,,,,0.0,,0.0,0.0,676.0,666.0,,0.0,,,17.0,,0.0,,,78.0,0.0,,123.0,,0.0,,,,,,,,,,0.0,,1051.0,0.0,0.0,,916.0,,,,,885.0,0.0,0.0,,607.0,,,0.0,,,,,,,,,,,,,,0.0,1082.0,157.0,464.0,0.0,,0.0,,
2025-06-03 23:00:00+00:00,45.0,0.0,0.0,0.0,666.0,0.0,29.0,1425.0,0.0,806.0,0.0,848.0,0.0,0.0,89.0,0.0,91.0,178.0,0.0,0.0,0.0,568.0,1242.0,0.0,1524.0,393.0,126.0,0.0,1551.0,681.0,0.0,0.0,1216.0,0.0,796.0,1100.0,695.0,0.0,0.0,0.0,71.0,0.0,64.0,358.0,0.0,288.0,454.0,1809.0,3266.0,1559.0,3414.0,2970.0,985.0,0.0,1028.0,1047.0,0.0,1.0,0.0,0.0,0.0,8.0,618.0,0.0,250.0,0.0,0.0,714.0,702.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,144.0,0.0,0.0,0.0,242.0,0.0,0.0,540.0,0.0,0.0,361.0,0.0,0.0,1790.0,702.0,0.0,0.0,0.0,671.0,0.0,672.0,0.0,56.0,1028.0,0.0,0.0,0.0,719.0,141.0,626.0,0.0,82.0,9.0,19.0,0.0,0.0,140.0,19.0,0.0,1401.0,0.0,602.0,1164.0,599.0,0.0,974.0,120.0,645.0,0.0,2307.0,0.0,169.0,30.0
2025-06-03 23:15:00+00:00,,,,0.0,547.0,0.0,26.0,1408.0,,,,598.0,0.0,0.0,86.0,,,,,,,,912.0,,,446.0,138.0,0.0,1576.0,701.0,0.0,0.0,1264.0,0.0,844.0,956.0,699.0,0.0,,,,0.0,,,,,498.0,,3152.0,1453.0,,2910.0,989.0,,,1048.0,,,,,,,,0.0,,0.0,0.0,732.0,728.0,,0.0,,,0.0,,0.0,,,83.0,0.0,,122.0,,0.0,,,,,,,,,,0.0,,669.0,0.0,0.0,,619.0,,,,,1053.0,0.0,0.0,,702.0,,,0.0,,,,,,,,,,,,,,0.0,926.0,103.0,700.0,0.0,,0.0,,
2025-06-03 23:30:00+00:00,,,,0.0,534.0,0.0,20.0,1386.0,,,,625.0,0.0,0.0,87.0,,,,,,,,954.0,,,485.0,151.0,0.0,1524.0,594.0,0.0,0.0,1231.0,0.0,825.0,854.0,699.0,0.0,,,,0.0,,,,,554.0,,3117.0,1503.0,,2865.0,989.0,,,1047.0,,,,,,,,0.0,,0.0,0.0,756.0,732.0,,0.0,,,0.0,,0.0,,,83.0,0.0,,160.0,,0.0,,,,,,,,,,0.0,,669.0,0.0,0.0,,694.0,,,,,1048.0,0.0,0.0,,737.0,,,0.0,,,,,,,,,,,,,,0.0,901.0,87.0,735.0,0.0,,0.0,,
2025-06-03 23:45:00+00:00,,,,0.0,595.0,0.0,22.0,1410.0,,,,687.0,0.0,0.0,91.0,,,,,,,,1043.0,,,478.0,146.0,0.0,1573.0,603.0,0.0,0.0,1226.0,0.0,862.0,889.0,699.0,0.0,,,,0.0,,,,,617.0,,3143.0,1465.0,,2861.0,989.0,,,1047.0,,,,,,,,0.0,,0.0,0.0,762.0,792.0,,0.0,,,0.0,,0.0,,,82.0,0.0,,144.0,,0.0,,,,,,,,,,0.0,,544.0,0.0,0.0,,700.0,,,,,1031.0,0.0,0.0,,736.0,,,0.0,,,,,,,,,,,,,,0.0,951.0,103.0,694.0,0.0,,0.0,,
2025-06-04 00:00:00+00:00,113.0,0.0,0.0,0.0,501.0,0.0,23.0,1411.0,0.0,871.0,0.0,735.0,0.0,0.0,104.0,0.0,130.0,166.0,0.0,0.0,0.0,566.0,973.0,0.0,1591.0,530.0,146.0,0.0,1652.0,610.0,0.0,0.0,1243.0,0.0,873.0,923.0,699.0,0.0,0.0,0.0,80.0,0.0,189.0,358.0,0.0,434.0,550.0,1785.0,3161.0,1520.0,3414.0,2901.0,1002.0,0.0,913.0,1042.0,0.0,0.0,0.0,0.0,0.0,6.0,659.0,0.0,273.0,0.0,0.0,780.0,790.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,119.0,0.0,0.0,0.0,245.0,0.0,0.0,554.0,0.0,0.0,478.0,0.0,0.0,1581.0,512.0,0.0,0.0,0.0,439.0,0.0,720.0,0.0,0.0,1113.0,0.0,0.0,0.0,766.0,26.0,649.0,0.0,191.0,30.0,72.0,0.0,0.0,158.0,17.0,0.0,1352.0,20.0,632.0,1313.0,599.0,0.0,948.0,100.0,723.0,0.0,2352.0,0.0,162.0,35.0
2025-06-04 00:15:00+00:00,,,,0.0,516.0,0.0,16.0,1425.0,,,,760.0,0.0,0.0,119.0,,,,,,,,1076.0,,,504.0,137.0,0.0,1648.0,652.0,0.0,0.0,1211.0,0.0,810.0,1163.0,699.0,0.0,,,,0.0,,,,,559.0,,3225.0,1496.0,,2925.0,1002.0,,,1042.0,,,,,,,,0.0,,0.0,0.0,764.0,827.0,,0.0,,,0.0,,0.0,,,77.0,0.0,,135.0,,0.0,,,,,,,,,,0.0,,590.0,0.0,0.0,,214.0,,,,,1046.0,0.0,0.0,,730.0,,,0.0,,,,,,,,,,,,,,0.0,965.0,116.0,682.0,0.0,,0.0,,
2025-06-04 00:30:00+00:00,,,,0.0,611.0,0.0,6.0,1363.0,,,,901.0,0.0,0.0,120.0,,,,,,,,1181.0,,,480.0,159.0,0.0,1547.0,575.0,0.0,0.0,1149.0,0.0,742.0,1085.0,699.0,0.0,,,,0.0,,,,,683.0,,3249.0,1472.0,,2827.0,1002.0,,,1043.0,,,,,,,,0.0,,0.0,0.0,724.0,781.0,,0.0,,,0.0,,0.0,,,75.0,0.0,,172.0,,0.0,,,,,,,,,,0.0,,558.0,0.0,0.0,,191.0,,,,,1003.0,0.0,0.0,,726.0,,,0.0,,,,,,,,,,,,,,0.0,933.0,113.0,668.0,0.0,,0.0,,
2025-06-04 00:45:00+00:00,,,,0.0,572.0,0.0,31.0,1364.0,,,,760.0,0.0,0.0,119.0,,,,,,,,1182.0,,,536.0,165.0,0.0,1547.0,603.0,0.0,0.0,1189.0,0.0,729.0,1053.0,699.0,0.0,,,,0.0,,,,,620.0,,3225.0,1482.0,,2936.0,1002.0,,,1044.0,,,,,,,,0.0,,0.0,0.0,744.0,790.0,,0.0,,,0.0,,0.0,,,74.0,0.0,,149.0,,0.0,,,,,,,,,,0.0,,577.0,0.0,0.0,,186.0,,,,,1037.0,0.0,0.0,,717.0,,,0.0,,,,,,,,,,,,,,0.0,897.0,98.0,717.0,0.0,,0.0,,
2025-06-04 01:00:00+00:00,118.0,0.0,0.0,0.0,494.0,0.0,77.0,1395.0,0.0,841.0,0.0,820.0,0.0,0.0,85.0,0.0,111.0,155.0,0.0,0.0,0.0,483.0,1112.0,0.0,2063.0,588.0,192.0,0.0,1586.0,670.0,0.0,0.0,1237.0,0.0,780.0,1085.0,699.0,0.0,0.0,0.0,152.0,0.0,252.0,358.0,0.0,423.0,731.0,1721.0,3143.0,1476.0,3410.0,3160.0,1002.0,0.0,913.0,1048.0,0.0,0.0,0.0,0.0,0.0,9.0,622.0,0.0,261.0,0.0,0.0,758.0,764.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,164.0,0.0,0.0,0.0,331.0,0.0,0.0,556.0,0.0,0.0,479.0,0.0,0.0,1421.0,435.0,0.0,0.0,0.0,15.0,0.0,342.0,0.0,0.0,1093.0,0.0,0.0,0.0,805.0,0.0,641.0,0.0,192.0,25.0,79.0,0.0,0.0,139.0,10.0,0.0,1449.0,119.0,586.0,1343.0,596.0,0.0,818.0,77.0,850.0,0.0,2329.0,0.0,163.0,24.0
2025-06-04 01:15:00+00:00,,,,0.0,528.0,0.0,33.0,1397.0,,,,821.0,0.0,0.0,84.0,,,,,,,,1051.0,,,573.0,198.0,0.0,1625.0,664.0,0.0,0.0,1226.0,0.0,713.0,1066.0,699.0,9.0,,,,0.0,,,,,862.0,,3148.0,1495.0,,3164.0,1002.0,,,1047.0,,,,,,,,0.0,,0.0,0.0,741.0,809.0,,0.0,,,0.0,,0.0,,,73.0,0.0,,142.0,,0.0,,,,,,,,,,0.0,,329.0,0.0,0.0,,0.0,,,,,1096.0,0.0,0.0,,766.0,,,0.0,,,,,,,,,,,,,,0.0,854.0,93.0,804.0,0.0,,0.0,,
2025-06-04 01:30:00+00:00,,,,0.0,535.0,0.0,41.0,1402.0,,,,873.0,0.0,0.0,84.0,,,,,,,,1116.0,,,580.0,203.0,0.0,1612.0,641.0,0.0,0.0,1213.0,0.0,649.0,1075.0,699.0,0.0,,,,0.0,,,,,955.0,,3138.0,1523.0,,3135.0,1002.0,,,1046.0,,,,,,,,0.0,,0.0,0.0,760.0,790.0,,0.0,,,0.0,,0.0,,,72.0,0.0,,151.0,,0.0,,,,,,,,,,0.0,,232.0,0.0,0.0,,9.0,,,,,1021.0,0.0,0.0,,735.0,,,0.0,,,,,,,,,,,,,,0.0,869.0,92.0,810.0,0.0,,0.0,,
2025-06-04 01:45:00+00:00,,,,0.0,536.0,0.0,51.0,1398.0,,,,880.0,0.0,0.0,91.0,,,,,,,,1118.0,,,570.0,204.0,0.0,1589.0,678.0,0.0,0.0,1181.0,0.0,588.0,1055.0,699.0,0.0,,,,0.0,,,,,852.0,,3185.0,1454.0,,3178.0,1002.0,,,1046.0,,,,,,,,0.0,,0.0,0.0,744.0,773.0,,0.0,,,0.0,,0.0,,,73.0,0.0,,72.0,,0.0,,,,,,,,,,0.0,,274.0,0.0,0.0,,132.0,,,,,979.0,0.0,0.0,,782.0,,,0.0,,,,,,,,,,,,,,0.0,831.0,86.0,832.0,0.0,,0.0,,
2025-06-04 02:00:00+00:00,65.0,0.0,0.0,0.0,696.0,0.0,48.0,1439.0,0.0,806.0,0.0,210.0,0.0,0.0,92.0,0.0,20.0,122.0,0.0,0.0,0.0,597.0,1459.0,0.0,2165.0,444.0,161.0,0.0,1685.0,682.0,0.0,0.0,1228.0,0.0,642.0,1209.0,699.0,0.0,0.0,0.0,162.0,0.0,308.0,358.0,0.0,31.0,974.0,1453.0,3271.0,1465.0,3272.0,3110.0,1002.0,0.0,913.0,1046.0,0.0,1.0,3.0,0.0,0.0,17.0,602.0,0.0,252.0,0.0,0.0,676.0,771.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,137.0,0.0,0.0,0.0,287.0,0.0,0.0,560.0,0.0,0.0,379.0,0.0,0.0,688.0,390.0,0.0,0.0,0.0,196.0,0.0,122.0,0.0,28.0,997.0,0.0,0.0,0.0,747.0,0.0,557.0,0.0,157.0,26.0,86.0,0.0,0.0,117.0,13.0,0.0,1639.0,191.0,612.0,1090.0,598.0,0.0,913.0,141.0,753.0,0.0,2300.0,0.0,211.0,19.0
2025-06-04 02:15:00+00:00,,,,0.0,677.0,0.0,60.0,1469.0,,,,191.0,0.0,0.0,99.0,,,,,,,,1458.0,,,473.0,149.0,0.0,1679.0,713.0,0.0,0.0,1223.0,0.0,674.0,1189.0,699.0,0.0,,,,0.0,,,,,875.0,,3326.0,1429.0,,3128.0,1002.0,,,1046.0,,,,,,,,0.0,,0.0,0.0,723.0,755.0,,0.0,,,0.0,,0.0,,,75.0,0.0,,156.0,,0.0,,,,,,,,,,0.0,,303.0,0.0,0.0,,268.0,,,,,987.0,0.0,0.0,,765.0,,,0.0,,,,,,,,,,,,,,0.0,898.0,120.0,796.0,0.0,,0.0,,
2025-06-04 02:30:00+00:00,,,,0.0,765.0,0.0,43.0,1476.0,,,,183.0,0.0,0.0,95.0,,,,,,,,1547.0,,,402.0,132.0,0.0,1698.0,739.0,0.0,0.0,1235.0,0.0,608.0,1265.0,699.0,0.0,,,,0.0,,,,,1098.0,,3398.0,1467.0,,3115.0,1002.0,,,1047.0,,,,,,,,0.0,,0.0,0.0,693.0,755.0,,0.0,,,0.0,,0.0,,,76.0,0.0,,158.0,,0.0,,,,,,,,,,0.0,,289.0,0.0,0.0,,229.0,,,,,1014.0,0.0,0.0,,791.0,,,0.0,,,,,,,,,,,,,,0.0,938.0,143.0,731.0,0.0,,0.0,,
2025-06-04 02:45:00+00:00,,,,0.0,741.0,0.0,76.0,1446.0,,,,363.0,0.0,0.0,87.0,,,,,,,,1613.0,,,427.0,168.0,0.0,1641.0,669.0,0.0,0.0,1186.0,0.0,552.0,1145.0,699.0,0.0,,,,0.0,,,,,1018.0,,3418.0,1455.0,,3166.0,1002.0,,,1046.0,,,,,,,,0.0,,0.0,0.0,687.0,728.0,,0.0,,,0.0,,0.0,,,80.0,0.0,,153.0,,0.0,,,,,,,,,,0.0,,310.0,0.0,0.0,,358.0,,,,,1061.0,0.0,0.0,,791.0,,,0.0,,,,,,,,,,,,,,0.0,845.0,116.0,824.0,0.0,,0.0,,
